runid,Date,Location,ShortName,LongName,Census2019,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown,Administered_Fed_LTC_Dose2_Residents,Administered_Fed_LTC_Dose2_Staff,Administered_Fed_LTC_Dose2_Unk
1810,2021-02-19,KS,KSA,Kansas,2913314,81612,53446,27995,,,,,,,,,,
1810,2021-02-19,KY,KYA,Kentucky,4467673,85159,58990,25906,,,,,,,,,,
1810,2021-02-19,LA,LAA,Louisiana,4648794,86960,68188,18378,,,,,,,,,,
1810,2021-02-19,MA,MAA,Massachusetts,6892503,265803,171211,93203,,,,,,,,,,
1810,2021-02-19,MD,MDA,Maryland,6045680,127724,94092,32917,,,,,,,,,,
1810,2021-02-19,ME,MEA,Maine,1344212,33528,22167,11291,,,,,,,,,,
1810,2021-02-19,MH,MHA,Marshall Islands,58413,0,0,0,,,,,,,,,,
1810,2021-02-19,MI,MIA,Michigan,9986857,215539,159200,55424,,,,,,,,,,
1810,2021-02-19,MN,MNA,Minnesota,5639632,128755,94404,33860,,,,,,,,,,
1810,2021-02-19,MO,MOA,Missouri,6137428,119145,85518,33311,,,,,,,,,,
1810,2021-02-19,MP,MPA,Northern Mariana Islands,56882,1,1,0,,,,,,,,,,
1810,2021-02-19,MS,MSA,Mississippi,2976149,42637,29274,13220,,,,,,,,,,
1810,2021-02-19,MT,MTA,Montana,1068778,19221,13010,6184,,,,,,,,,,
1810,2021-02-19,NC,NCA,North Carolina,10488084,181529,130876,49931,,,,,,,,,,
1810,2021-02-19,ND,NDA,North Dakota,762062,6134,3563,2543,,,,,,,,,,
1810,2021-02-19,NE,NEA,Nebraska,1934408,54473,36953,17372,,,,,,,,,,
1810,2021-02-19,NH,NHA,New Hampshire,1359711,42144,26026,15974,,,,,,,,,,
1810,2021-02-19,NJ,NJA,New Jersey,8882190,207176,135760,70438,,,,,,,,,,
1810,2021-02-19,NM,NMA,New Mexico,2096829,32464,23475,8820,,,,,,,,,,
1810,2021-02-19,NV,NVA,Nevada,3080156,61538,47284,14138,,,,,,,,,,
1810,2021-02-19,NY,NYA,New York State,19453561,358305,235992,118772,,,,,,,,,,
1810,2021-02-19,OH,OHA,Ohio,11689100,328698,221190,104769,,,,,,,,,,
1810,2021-02-19,OK,OKA,Oklahoma,3956971,55474,40327,14869,,,,,,,,,,
1810,2021-02-19,OR,ORA,Oregon,4217737,88447,63996,24288,,,,,,,,,,
1810,2021-02-19,PA,PAA,Pennsylvania,12801989,332248,216322,114137,,,,,,,,,,
1810,2021-02-19,PR,PRA,Puerto Rico,3193694,54983,47436,7527,,,,,,,,,,
1810,2021-02-19,RI,RIA,Rhode Island,1059361,39447,26467,12825,,,,,,,,,,
1810,2021-02-19,RP,RPA,Republic of Palau,17907,0,0,0,,,,,,,,,,
1810,2021-02-19,SC,SCA,South Carolina,5148714,85663,59594,25551,,,,,,,,,,
1810,2021-02-19,SD,SDA,South Dakota,884659,11826,8292,3524,,,,,,,,,,
1810,2021-02-19,TN,TNA,Tennessee,6829174,80798,61111,19476,,,,,,,,,,
1810,2021-02-19,TX,TXA,Texas,28995881,403917,268282,133448,,,,,,,,,,
1810,2021-02-19,UT,UTA,Utah,3205958,50963,33356,17368,,,,,,,,,,
1810,2021-02-19,VA,VAA,Virginia,8535519,173651,112491,59543,,,,,,,,,,
1810,2021-02-19,VA2,VA2,Veterans Health,0,0,0,0,,,,,,,,,,
1810,2021-02-19,VI,VIA,Virgin Islands,104680,72,69,3,,,,,,,,,,
1810,2021-02-19,VT,VTA,Vermont,623989,18091,11883,6133,,,,,,,,,,
1810,2021-02-19,WA,WAA,Washington,7614893,121180,88823,31876,,,,,,,,,,
1810,2021-02-19,WI,WIA,Wisconsin,5822434,122917,98508,24181,,,,,,,,,,
1810,2021-02-19,WV,WVA,West Virginia,1792147,24107,16646,7421,,,,,,,,,,
1810,2021-02-19,WY,WYA,Wyoming,578759,6092,3691,2382,,,,,,,,,,
1810,2021-02-19,US,USA,United States,331996199,6289188,4346608,1911914,1927845,1375349,1043414,,,,,998995,665112,247807
1806,2021-02-18,AK,AKA,Alaska,731545,5670,3953,1696,,,,,,,,,,
1806,2021-02-18,AL,ALA,Alabama,4903185,67697,45584,21928,,,,,,,,,,
1806,2021-02-18,AR,ARA,Arkansas,3017804,22532,18327,4127,,,,,,,,,,
1806,2021-02-18,AS,ASA,American Samoa,55689,0,0,0,,,,,,,,,,
1806,2021-02-18,AZ,AZA,Arizona,7278717,75730,64430,11102,,,,,,,,,,
1806,2021-02-18,BP2,BP2,Bureau of Prisons,0,0,0,0,,,,,,,,,,
1806,2021-02-18,CA,CAA,California,39512223,591567,414435,174716,,,,,,,,,,
1806,2021-02-18,CO,COA,Colorado,5758736,114020,76446,37039,,,,,,,,,,
1806,2021-02-18,CT,CTA,Connecticut,3565287,119716,74164,44833,,,,,,,,,,
1806,2021-02-18,DC,DCA,District of Columbia,705749,7237,5065,2071,,,,,,,,,,
1806,2021-02-18,DD2,DD2,Dept of Defense,0,0,0,0,,,,,,,,,,
1806,2021-02-18,DE,DEA,Delaware,973764,29672,22948,6586,,,,,,,,,,
1806,2021-02-18,FL,FLA,Florida,21477737,361849,229563,130006,,,,,,,,,,
1806,2021-02-18,FM,FMA,Federated States of Micronesia,103643,56,56,0,,,,,,,,,,
1806,2021-02-18,GA,GAA,Georgia,10617423,103064,66583,35932,,,,,,,,,,
1806,2021-02-18,GU,GUA,Guam,165768,1,1,0,,,,,,,,,,
1806,2021-02-18,HI,HIA,Hawaii,1415872,19372,13015,6350,,,,,,,,,,
